core_temp,hyd_pressure,voltage_draw,sync_rate,coolant_level,vibration,operating_hours,failure
-35.714876841518546,1968.5,395.4,,116.6,2.912,238.7,1
57.77,1822.2,626.7,80.47,235.8,4.566,3913.1,1
42.41,1841.1,633.1,99.91,112.3,2.857,3355.0,0
32.12,1943.6,491.5,88.74,117.2,0.929,2242.5,0
43.3,2154.6,451.4,90.07,371.4,0.27,27.0,0
74.99,1777.6,536.6,94.5,237.3,2.63,4600.6,0
90.88,2191.5,497.1,100.0,278.9,5.556,1257.8,1
59.28,1835.1,494.2,100.0,203.4,0.311,917.7,0
72.35,1235.9,458.2,86.69,318.2,2.136,588.1,0
78.63,1428.7,777.1,100.0,133.7,1.066,4292.4,0
63.31,1202.4,501.1,92.66,156.4,1.155,1337.9,0
71.76,1912.3,581.5,100.0,418.8,1.819,1323.0,0
49.55,1735.7,486.3,92.42,148.6,0.711,840.6,0
49.6,1230.8,539.0,,74.1,1.157,1826.0,0
59.88,2048.9,582.6,100.0,182.3,5.086,4463.2,0
68.6,1439.9,559.3,94.13,166.5,0.511,1254.6,0
64.85,1717.9,606.7,93.29,211.9,6.3,3404.8,0
65.46,1298.4,453.1,90.81,312.3,4.032,4059.1,0
54.73,1490.9,535.9,85.24,357.8,2.318,3384.1,0
86.33,1329.4,325.0,83.61,298.2,3.253,592.8,0
81.76,1525.7,198.4,89.7,413.1,3.584,4194.0,0
32.03,1613.6,439.1,85.62,259.6,6.649,4467.1,0
39.26,1607.6,586.5,96.18,458.8,3.466,4547.4,0
57.86,1861.8,410.4,100.0,353.0,3.439,40.3,0
48.64,1382.9,534.2,100.0,493.5,0.993,1829.5,0
33.9,1490.0,496.6,97.41,90.9,4.78,1606.8,0
67.28,1726.1,492.4,100.0,274.9,2.681,898.3,0
49.12,1598.0,426.9,92.07,392.0,4.008,489.7,0
48.01,1781.3,561.1,86.47,92.1,0.33,1072.4,0
47.22,1631.6,755.0,94.82,116.0,2.083,3407.4,0
54.73,1266.4,582.1,99.28,247.9,,4720.6,0
71.18,1754.1,372.4,95.74,245.7,2.617,4502.2,0
58.32,1826.5,511.6,100.0,370.8,4.615,4751.1,0
39.24,1581.3,595.2,91.21,165.7,2.078,4412.0,0
70.28,1776.2,600.6,94.42,195.8,2.445,4425.1,0
61.96,1853.1,289.5,88.07,109.7,5.154,3362.3,1
73.9,1469.2,529.3,100.0,163.5,0.933,3373.7,0
38.98,1742.8,769.4,84.12,374.5,2.597,3560.2,0
39.19,2151.8,466.5,100.0,278.7,0.87,17.6,0
52.8,1828.2,574.2,95.62,249.4,1.393,1435.5,0
50.33,1495.9,580.8,87.59,412.3,6.215,4631.0,0
72.04,1395.4,384.0,98.52,,0.385,4943.4,0
63.03,1837.3,508.9,85.71,260.5,1.117,4639.9,0
87.03,1647.5,472.3,90.24,273.3,4.691,2034.9,0
73.11,1724.0,517.6,91.79,81.8,0.653,3699.4,0
47.3,1620.7,536.6,85.09,402.5,2.732,978.4,0
55.11,1117.0,610.6,94.94,218.2,4.686,4120.8,0
51.18,1350.1,824.4,,409.2,3.805,4528.3,0
71.77,1811.2,621.1,100.0,74.0,1.462,3375.0,0
49.37,1761.9,681.2,100.0,441.0,4.366,4339.3,0
67.2,2019.4,539.9,100.0,466.4,2.513,4622.5,0
,1142.6,586.3,94.17,300.7,2.577,913.5,0
70.16,1859.4,737.7,88.08,306.4,3.83,566.0,0
60.96,1519.0,599.8,91.58,293.3,2.608,4767.5,0
82.87,1511.7,534.7,83.38,236.3,3.397,2853.8,0
61.57,1199.2,418.3,100.0,302.4,1.287,1218.1,0
73.82,1580.1,511.6,87.56,66.5,3.879,4789.9,1
57.18,1870.7,542.4,100.0,382.9,0.643,4983.5,0
50.29,2105.0,498.6,80.72,98.8,3.915,2944.1,1
98.78,2625.7,262.9,75.17,356.1,4.114,2541.6,1
71.25,1557.9,448.3,85.94,316.6,0.483,4488.6,0
81.98,1377.6,637.7,94.19,94.1,1.206,1512.4,1
80.88,1490.1,307.8,98.21,397.2,3.668,1690.7,0
68.59,671.6,451.3,83.61,62.9,4.265,2714.2,1
79.11,1346.4,328.1,100.0,155.9,1.69,4808.4,0
84.02,726.8,723.1,96.94,69.8,0.146,760.0,0
68.19,1946.2,649.8,86.95,249.2,0.563,3042.0,0
68.02,1746.3,478.5,98.27,57.2,1.43,3233.8,1
66.45,1173.8,556.5,95.36,64.6,1.924,2105.3,1
50.04,2510.6,695.3,86.74,457.0,5.851,1689.9,0
42.62,1485.8,723.3,89.26,494.7,2.991,2991.5,0
53.77,1721.5,463.2,83.75,346.5,1.274,2386.4,0
54.54,958.9,630.2,91.72,,0.927,2112.6,0
94.92,1654.9,529.8,93.87,107.0,0.309,4657.0,1
56.73,2052.7,511.9,88.45,174.5,4.178,4752.7,0
33.71,1990.0,388.0,100.0,464.0,1.157,2529.1,0
52.33,1980.0,744.6,97.62,64.0,1.642,1702.0,0
,1781.6,504.6,81.1,447.6,4.663,1323.5,0
64.87,1868.9,493.9,86.53,457.4,3.668,4225.3,0
73.92,1538.3,564.8,97.15,388.2,4.195,1639.0,0
57.89,1133.5,581.2,86.09,262.2,2.539,1905.9,0
46.59,1501.2,364.2,94.47,446.0,2.961,2920.7,0
58.89,923.7,608.4,100.0,66.0,3.81,4034.8,0
87.37,1520.2,312.3,63.68,218.4,2.952,4864.5,1
46.21,1401.0,598.3,100.0,291.7,6.021,1667.4,0
65.06,1543.4,576.6,100.0,362.3,1.236,1490.0,0
83.06,2146.1,470.7,87.32,133.6,0.005,52.5,0
102.04,1850.8,618.0,81.9,194.8,2.544,4518.0,1
51.71,2124.7,541.7,97.59,189.0,1.976,1815.1,0
56.6,2167.5,627.2,89.65,469.7,7.335,2045.8,0
51.67,1897.2,441.1,99.28,344.9,2.783,3787.2,0
93.32,1989.3,502.2,100.0,280.6,3.467,3838.9,0
91.06,1967.8,450.6,98.72,79.2,2.19,1202.8,1
78.29,1840.4,559.1,93.71,486.0,6.238,1900.3,0
65.72,1712.5,590.7,98.24,119.4,,3518.6,0
77.05,1629.9,545.5,87.43,184.0,3.27,4267.0,0
45.05,1640.6,477.9,94.47,351.5,6.993,794.9,1
43.06,807.8,548.9,94.49,168.1,3.198,2411.5,0
92.8,1548.8,404.4,89.92,170.8,1.026,4130.1,0
60.95,1664.1,672.4,96.95,395.4,3.661,1248.0,0
53.11,1775.7,509.9,89.09,447.3,3.545,1685.9,0
58.21,2004.6,508.1,88.83,75.1,1.612,1213.9,0
91.64,1400.0,412.4,73.68,100.2,2.54,3495.3,1
45.23,1942.9,548.1,94.95,323.2,4.432,3156.8,0
61.98,1317.5,528.3,83.58,293.8,2.836,216.8,0
52.24,1399.0,472.8,88.57,110.5,1.036,4692.9,0
62.96,1127.5,576.5,93.22,94.4,2.938,1441.4,0
77.41,2168.1,448.9,98.16,457.6,5.829,3823.0,0
54.84,1357.7,589.4,87.2,,2.287,1543.6,0
,1717.4,465.6,99.61,355.8,4.048,3584.1,0
42.47,1163.3,546.6,100.0,317.7,3.045,25.1,0
71.53,2211.1,468.2,100.0,352.6,6.52,574.1,0
70.05,1139.1,425.4,89.69,381.6,4.425,1013.4,0
66.68,1567.2,445.8,91.49,427.8,4.396,2881.9,0
47.77,2132.6,570.5,100.0,,4.299,3239.6,0
56.59,1420.8,487.5,91.92,344.3,1.015,4980.6,0
71.74,1540.6,391.0,81.44,403.1,3.067,4139.8,0
46.15,1621.9,457.2,88.81,467.9,2.096,1380.0,0
72.14,513.2,378.4,96.0,325.6,1.935,3491.2,0
43.19,1463.1,400.4,,349.7,2.568,4022.2,0
79.32,1137.2,595.9,75.05,316.5,1.186,140.4,0
69.04,1605.6,489.0,93.15,133.5,4.933,3290.5,0
65.25,1548.6,513.5,95.99,197.4,2.597,4377.3,0
32.62,1769.7,465.6,,226.9,0.666,1745.6,0
55.14,1860.0,541.6,90.27,454.0,6.095,4205.4,0
55.45,1671.7,567.1,96.59,213.1,0.712,3077.1,0
79.22,640.3,434.3,89.3,336.6,7.256,3064.1,0
69.77,883.5,359.9,100.0,423.6,5.889,2508.6,0
64.92,1346.8,624.6,88.06,451.9,3.409,3237.9,0
95.22,1228.0,708.1,94.76,418.5,2.777,2264.6,0
67.24,1718.3,571.6,82.69,316.4,4.094,605.5,0
55.93,1765.5,306.7,96.04,293.3,4.032,2471.2,0
72.23,2038.5,438.8,83.91,242.5,0.771,2678.7,0
97.47,1404.8,509.3,98.12,246.9,4.825,4421.9,0
70.37,1805.5,695.3,99.21,55.7,5.595,4151.1,1
57.87,1022.5,503.1,91.14,493.9,2.832,3065.6,0
43.31,1383.1,222.7,100.0,490.2,3.805,1357.1,0
62.23,2497.9,460.8,77.15,262.5,1.192,4077.7,0
79.7,1922.4,463.5,80.99,126.8,1.479,1980.5,0
68.03,1835.5,460.9,93.45,364.4,1.662,2173.9,0
56.8,434.8,705.9,87.19,355.9,0.019,4217.2,0
66.91,1714.8,501.0,85.14,391.1,3.834,4538.1,0
44.79,2132.7,510.0,90.39,96.6,3.26,4639.4,0
50.39,1397.2,595.4,86.89,110.4,2.87,1110.2,0
75.39,1690.6,532.1,88.25,164.9,5.113,1458.0,1
66.07,1246.6,517.9,96.46,337.1,2.508,4514.7,0
84.2,923.4,592.5,93.41,196.8,1.907,4969.5,0
31.18,2012.0,455.2,88.33,244.1,1.252,2623.9,0
46.24,1672.7,582.5,89.73,83.8,6.766,1046.5,1
40.45,1524.7,610.7,91.77,345.6,1.448,52.5,0
55.87,1988.3,506.0,92.67,383.8,7.312,1977.9,0
66.5,1282.8,692.7,75.8,235.6,2.326,989.7,0
73.58,1628.8,448.1,94.2,473.8,1.338,99.3,0
73.05,1842.3,338.4,77.31,220.8,0.818,3741.2,1
66.04,1935.9,587.5,85.96,429.7,3.294,767.3,0
78.0,11887.114506490856,559.1,100.0,131.1,1.216,1672.8,1
60.96,1349.1,414.0,87.88,339.4,3.892,4252.2,0
81.52,1964.8,685.4,100.0,458.7,2.264,510.1,0
61.33,2061.3,426.7,91.84,326.6,1.298,3479.0,0
72.4,1502.5,557.7,91.86,235.0,4.742,4032.3,0
57.6,2002.8,301.9,85.69,177.6,2.063,4934.4,1
43.69,1919.0,434.5,96.28,177.1,2.188,4378.9,0
64.72,1388.2,593.4,92.6,200.7,1.848,4017.2,0
77.41,1485.8,407.4,100.0,267.5,3.612,1435.9,0
49.13,2015.4,448.2,92.09,115.4,4.912,1910.7,0
41.51,1396.4,406.1,99.93,321.2,4.299,3486.4,0
63.8,1922.6,377.7,83.07,420.3,3.96,1655.3,0
43.58,1056.9,670.2,100.0,,5.286,2605.9,0
56.15,462.5,517.3,90.21,107.9,2.692,1805.5,0
24.68,1888.3,666.1,88.7,347.9,3.836,4896.8,0
63.34,1078.7,539.1,97.33,293.2,3.603,2780.1,0
79.27,1834.1,525.0,99.16,75.5,4.279,1776.9,1
53.63,1073.4,529.4,84.92,65.4,1.677,4273.5,1
78.72,1305.0,692.3,100.0,492.6,5.986,1652.4,0
72.39,1879.1,612.5,86.13,329.1,5.631,1889.0,0
63.4,1823.0,648.7,91.12,152.7,3.25,2863.4,0
69.58,1917.1,548.3,82.47,463.7,0.96,2764.0,0
63.53,1770.7,549.6,89.56,196.6,3.305,4169.3,0
65.09,1709.8,536.5,100.0,135.8,1.725,4295.6,0
49.1,1443.3,614.0,89.37,234.6,9.507,4671.9,1
68.62,1724.8,697.2,85.54,83.8,2.025,1734.2,0
58.36,2087.7,603.1,91.6,67.2,1.998,3042.3,1
37.44,757.7,442.7,,268.9,1.096,1170.8,0
72.91,1709.0,493.8,95.76,363.4,5.337,173.4,0
39.29,1229.9,588.3,98.16,210.9,5.163,4199.1,0
76.76,1655.8,528.0,91.48,444.7,0.726,2197.0,0
82.12,1773.3,486.0,90.76,342.9,4.123,234.4,0
40.92,1035.9,423.7,96.86,184.9,3.087,1822.2,0
52.73,1674.5,675.9,84.88,281.0,2.772,4527.9,0
65.64,1615.8,702.3,92.67,211.4,0.859,277.9,0
59.61,933.5,680.0,92.04,270.4,4.912,2230.5,0
74.98,1888.5,697.7,94.43,368.0,4.638,2576.4,0
89.8,1339.4,488.7,85.22,142.6,0.869,4211.6,1
56.05,1026.5,420.7,72.35,381.5,5.803,896.5,0
64.87,1679.2,462.1,97.95,152.9,0.638,2324.2,0
62.72,1895.0,467.9,93.03,227.3,0.256,2874.6,0
32.03,928.1,439.9,96.27,356.8,2.597,3093.2,0
61.88,1265.6,430.3,93.35,416.6,3.013,1857.5,0
55.3,1657.1,503.0,93.64,433.8,2.34,3848.6,0
69.77,1707.7,566.6,96.12,438.4,,723.4,0
85.0,1745.2,547.4,93.46,,5.315,4249.2,1
50.98,1394.1,611.2,99.15,344.4,3.59,4449.6,0
62.18,1855.0,695.1,87.55,316.9,6.663,4511.4,0
73.06,1349.5,398.6,99.51,394.6,1.084,4512.6,0
,1598.5,516.4,92.91,104.5,1.796,1949.8,0
59.93,1706.4,409.8,80.8,355.3,7.212,3981.3,1
27.29,1889.9,761.2,88.36,399.8,0.785,758.7,0
42.97,1543.0,415.2,99.19,474.6,4.11,2477.4,0
76.92,1446.5,455.3,92.27,99.2,5.155,2303.6,1
62.18,2043.2,491.4,90.19,414.5,4.372,1128.9,0
69.87,1362.0,562.1,81.06,261.8,1.578,2283.4,0
61.02,1276.2,510.8,88.56,489.3,3.82,1440.3,0
70.81,1571.2,521.1,92.96,413.3,3.315,1622.9,0
60.94,1488.6,566.0,96.64,431.5,2.759,3818.0,0
51.53,1662.9,460.4,93.96,182.4,4.183,643.1,0
71.08,2150.8,464.9,91.97,,3.322,1604.9,0
56.63,1320.6,548.4,86.71,101.3,0.85,247.1,0
50.12,1871.5,512.0,95.61,268.1,0.945,4994.3,0
71.98,852.3,548.4,97.52,248.2,3.743,4592.2,0
46.07,2055.5,428.6,82.14,366.9,4.949,1153.5,0
72.54,1554.2,588.7,97.2,311.4,2.151,3469.2,0
76.01,1717.5,598.0,100.0,237.4,1.751,204.2,0
80.23,2116.0,523.3,96.84,275.1,0.29,2868.1,0
62.34,1656.3,536.2,71.03,377.0,4.517,174.7,0
77.23,699.1,407.0,99.0,66.6,3.911,3463.9,1
70.41,1586.7,453.6,100.0,,2.724,4768.8,0
20.54,1731.5,564.8,99.02,434.7,4.352,1600.7,0
46.2,1840.3,495.4,100.0,,3.266,2500.3,0
80.12,1469.0,599.2,96.86,214.2,6.837,663.8,0
42.91,1354.1,482.5,90.2,457.5,3.042,3969.2,0
69.15,1636.5,564.2,88.62,113.6,2.284,3042.0,0
67.02,1927.3,655.6,,393.6,2.36,4081.4,0
50.13,1310.9,432.7,98.2,248.8,4.409,2913.9,0
87.91,1410.2,400.1,89.83,458.6,3.979,4409.9,0
76.12,1370.8,552.5,100.0,271.1,1.828,4934.3,0
60.12,1550.9,409.7,86.36,477.4,6.832,3890.7,0
89.28,1804.6,533.6,86.47,,4.596,294.7,0
74.62,849.5,506.9,80.56,433.0,3.644,1869.8,0
60.96,1705.4,496.3,94.13,51.4,0.24,3909.5,0
52.21,1750.7,326.4,95.15,233.0,2.174,1070.8,0
55.72,1747.1,399.6,97.17,,2.057,1222.9,0
55.36,2231.3,630.5,,73.3,5.597,4194.4,1
64.6,1365.2,631.0,89.98,146.7,0.581,3704.1,0
66.54,798.2,716.1,88.16,410.5,1.511,3615.9,0
59.7,2367.0,536.7,94.91,72.1,9.777,2794.0,1
29.55,1179.3,537.9,93.06,433.6,5.275,890.5,1
56.16,1352.5,629.4,98.05,226.2,6.515,3030.0,0
72.3,1370.7,501.9,90.35,193.5,0.358,3470.7,0
83.74,908.3,733.8,100.0,433.0,1.648,4003.8,0
62.31,1086.1,546.4,83.55,,4.462,1224.4,0
47.96,1802.2,546.8,100.0,423.0,5.911,3936.2,0
71.21,1570.5,545.6,88.38,464.4,2.45,1418.0,0
97.7,1391.4,433.7,84.74,71.0,0.466,3320.0,1
85.72,1723.9,392.8,91.5,268.0,0.53,3302.0,0
70.83,2052.5,599.5,100.0,419.3,1.823,1115.5,0
49.47,1591.9,459.7,93.42,52.1,3.668,1562.7,1
52.98,1996.0,597.6,89.16,228.9,4.232,2814.6,0
43.82,2270.8,449.9,89.35,251.5,2.832,525.1,0
56.89,1846.5,482.5,88.79,131.3,4.624,4878.6,1
57.4,1888.2,520.5,100.0,200.6,0.322,2095.8,0
64.01,1204.5,837.5,87.84,189.8,5.405,4498.4,1
64.11,1734.6,686.8,100.0,216.7,4.789,4.5,0
39.28,1678.4,497.1,,214.2,4.926,670.4,0
57.92,1319.7,644.1,91.01,131.0,0.803,4002.1,0
73.82,1266.6,609.4,93.33,418.0,2.696,42.2,0
60.33,1879.6,358.6,80.42,293.2,4.564,1272.0,0
90.53,1958.7,564.0,98.42,473.5,7.978,4189.9,1
69.78,1141.5,616.7,100.0,89.3,,4739.2,0
98.77,1552.8,201.7,83.41,,1.318,493.3,0
74.69,1737.0,622.6,91.1,242.4,1.949,3028.1,0
73.85,958.0,294.5,93.77,105.0,4.966,3442.7,1
72.51,1632.5,550.9,95.06,479.9,1.054,4567.3,0
48.95,1961.0,671.4,90.12,177.2,3.251,2104.4,0
40.04,1357.4,364.8,88.78,54.6,0.762,945.9,0
67.67,1919.9,449.9,94.54,106.1,1.246,1184.1,0
77.22,2416.3,498.6,94.79,452.4,1.298,1633.5,0
55.24,1646.9,626.2,97.54,73.2,0.841,4202.5,0
73.42,1711.7,501.1,100.0,180.9,6.196,32.5,0
53.13,1892.7,342.3,,364.8,2.921,4790.3,0
48.36,1202.8,446.4,100.0,347.0,2.709,58.2,0
44.76,1492.1,281.6,100.0,346.4,2.941,3065.9,0
68.4,1609.7,490.5,85.52,479.7,2.371,1631.9,0
31.45,1736.5,370.2,89.71,442.8,1.055,2485.4,0
67.12,1495.2,440.4,100.0,130.5,2.614,2272.3,0
71.48,1638.0,496.5,100.0,419.6,2.036,3279.1,0
54.23,2283.8,399.6,89.87,357.4,1.748,2904.9,0
45.74,1020.1,504.9,95.16,306.3,5.502,1884.5,0
88.71,1664.7,633.7,85.39,208.2,1.906,4086.1,1
47.71,1532.2,693.2,83.49,384.5,1.828,2198.5,0
37.21,1758.0,598.6,99.45,186.9,2.743,925.2,0
36.65,2759.4,633.9,92.94,79.3,5.321,762.1,1
52.13,1409.3,407.0,100.0,345.3,5.994,2970.2,0
62.97,2100.8,582.3,88.5,446.2,2.737,970.1,0
84.28,1075.3,525.3,93.03,375.5,1.29,4966.9,0
35.34,1571.8,686.4,87.9,486.7,1.943,1747.1,0
74.34,1412.5,458.5,93.09,255.6,3.596,2792.4,0
56.64,1475.9,740.4,94.57,129.9,0.085,2101.8,0
87.67,662.0,579.7,95.87,448.4,9.08,906.6,0
46.38,1186.4,512.0,100.0,88.1,2.235,2725.2,0
77.14,1908.8,453.3,97.75,77.9,2.459,2839.1,1
40.61,1704.4,562.4,89.29,203.7,4.339,1110.2,0
43.59,1810.9,400.4,96.61,477.6,0.717,1361.7,0
45.69,1745.9,355.6,84.01,394.2,3.286,26.7,0
36.73,1076.0,553.2,96.51,173.5,2.729,3146.9,0
92.22,1364.4,458.8,92.64,372.0,3.506,1830.5,0
51.74,1593.0,555.1,96.3,352.3,0.068,3306.2,0
50.1,1409.7,403.8,86.7,329.4,2.573,1304.4,0
59.78,1357.8,341.0,88.72,105.6,4.234,2627.1,1
64.68,1510.1,455.8,,156.1,2.46,712.1,0
40.31,1841.2,438.5,100.0,475.5,0.422,4070.8,0
90.39,1535.2,438.1,75.21,415.1,4.025,4438.3,1
89.41,1626.2,440.2,95.1,268.5,3.731,720.1,0
66.89,1420.0,445.3,84.4,138.7,2.535,2640.1,0
80.37,2072.3,655.7,72.39,384.7,3.822,1699.1,0
81.08,1394.4,425.2,85.35,324.3,2.822,660.1,0
54.83,2518.0,377.3,87.65,208.7,3.012,2009.5,0
76.71,1205.5,534.1,89.59,142.3,2.254,3524.5,0
48.15,1026.4,656.5,92.33,494.5,1.485,3900.3,0
72.64,940.5,456.9,86.49,419.8,3.354,2839.6,0
67.62,1810.0,622.7,,199.8,5.505,3461.3,0
80.19,759.2,673.0,98.05,76.1,2.024,333.7,0
55.24,1898.6,658.9,93.26,376.3,3.641,1277.7,0
102.6,2120.5,369.8,87.31,427.5,5.375,1654.3,1
45.74,427.4,420.7,100.0,272.0,4.423,2185.1,0
42.73,1652.1,603.9,97.95,107.7,1.803,72.9,0
51.04,1594.7,504.6,91.74,328.9,5.585,1877.4,0
92.46,1898.8,374.0,90.32,499.3,6.14,4948.6,0
36.37,1221.2,442.5,100.0,434.5,1.156,3883.4,0
65.57,1814.5,519.3,87.51,372.1,3.916,4798.5,0
63.4,1417.8,622.0,84.72,106.9,6.298,2548.7,1
66.9,1454.4,391.0,89.97,146.4,2.283,3223.1,0
54.94,1362.5,538.6,87.66,56.4,2.745,2815.6,1
46.58,898.4,301.9,,210.7,1.543,1808.1,0
,1556.6,640.6,96.99,452.1,1.617,3323.0,0
58.72,1405.2,379.7,89.78,337.1,6.729,4443.8,0
78.0,1524.0,684.8,100.0,135.0,2.793,1730.6,0
48.23,1801.5,513.0,83.49,267.0,1.689,1208.1,0
70.61,1381.7,672.4,98.06,305.8,4.432,4833.0,0
41.03,2333.5,614.7,86.69,208.8,0.633,3708.9,0
67.02,1743.7,405.7,90.69,69.6,4.7,4368.6,1
69.7,1279.4,348.0,97.85,70.5,6.092,3497.1,1
31.93,1713.4,564.0,100.0,333.8,4.635,2982.9,0
40.89,1271.4,505.8,,412.3,0.166,1786.5,0
79.08,940.2,278.1,91.88,167.8,3.58,3171.2,0
54.34,1579.4,531.8,90.02,135.1,5.351,4108.1,0
65.66,1229.7,434.5,87.45,171.0,0.217,1719.7,0
99.66,1134.9,404.6,88.77,415.2,5.127,4030.4,0
62.46,1909.5,588.1,94.83,416.2,2.52,4979.4,0
63.08,1753.4,475.3,87.72,405.7,1.824,873.2,0
65.08,1087.2,418.7,90.04,92.9,6.953,2610.8,1
66.93,1058.8,539.1,84.0,454.3,0.954,3477.3,0
77.19,2067.5,409.3,89.7,448.4,3.775,4720.8,0
83.17,1705.6,537.2,95.2,117.8,1.65,1758.1,0
34.24,1454.7,403.4,88.42,167.5,1.606,2604.8,0
71.23,1629.1,797.9,86.05,412.6,5.304,3886.8,0
74.18,1636.3,433.7,92.07,321.4,1.281,1437.0,0
13.04,1618.5,604.5,75.86,464.1,0.436,3377.9,0
77.41,2325.3,698.7,98.25,356.9,3.647,2414.1,0
43.35,1322.0,385.8,99.57,334.5,3.534,733.7,0
52.07,1907.3,463.4,85.5,238.6,3.291,2252.0,0
65.46,1898.1,552.1,,428.0,4.96,1065.3,0
62.03,1339.2,636.8,92.42,326.9,,3551.6,0
53.21,1719.1,493.7,,122.3,1.178,2282.6,0
53.01,1358.8,357.0,87.83,227.8,3.375,3039.1,0
69.14,1933.5,635.7,95.59,320.3,6.93,637.2,0
62.01,1865.0,584.1,88.36,405.5,1.891,4041.3,0
36.09,1463.8,701.3,92.08,462.9,2.158,4743.1,0
67.62,1965.7,687.6,80.52,137.2,3.411,1451.8,0
75.59,1703.1,553.6,99.11,368.7,4.916,2050.8,0
79.15,2310.8,319.5,100.0,317.9,4.657,1604.2,0
69.79,2389.6,589.8,100.0,183.6,2.219,1849.2,1
68.76,792.0,364.6,87.11,430.4,6.19,2195.6,0
45.37,1265.4,647.4,91.33,347.0,2.721,2185.7,0
73.04,1356.0,528.4,93.0,172.4,3.929,1781.6,0
38.5,2105.8,575.3,98.38,172.6,0.201,272.2,0
61.05,861.4,374.7,86.38,475.1,4.729,3038.5,0
42.08,2228.5,611.6,,406.2,4.775,91.8,0
95.04,1637.0,710.8,98.8,309.8,0.244,3266.1,0
80.95,1363.7,601.2,81.09,379.1,3.371,28.5,0
53.46,1071.8,488.1,85.96,221.9,2.489,4519.5,0
62.05,1976.2,547.5,98.16,435.9,5.798,4462.2,0
72.16,1623.4,454.9,89.24,247.7,7.251,2861.3,0
44.03,1602.5,593.0,,277.3,3.534,4490.2,0
,2227.2,508.2,85.55,313.0,2.902,4270.5,0
68.36,1509.9,397.5,85.4,222.6,3.206,2678.4,0
54.06,1752.5,629.4,98.64,79.9,3.872,4448.6,0
57.77,1465.9,662.9,90.39,432.2,3.333,3424.9,0
88.09,1359.0,536.8,98.84,440.0,3.365,76.5,0
64.16,1601.3,605.8,94.3,125.8,2.907,2727.9,0
52.5,2124.3,585.8,100.0,133.5,1.943,999.0,0
78.56,1353.0,496.3,94.79,471.4,2.197,4336.7,0
67.28,1341.0,480.5,,,1.692,2778.9,0
66.52,1589.1,313.7,100.0,124.5,4.906,1552.6,1
79.98,1686.2,703.4,97.63,383.4,4.613,4026.7,0
64.9,1946.5,522.6,83.8,353.7,2.033,1877.1,0
69.09,1685.4,541.7,83.44,392.5,3.189,4160.8,0
52.3,1437.7,685.9,97.23,79.4,2.811,623.2,0
60.82,1538.3,467.3,100.0,165.9,0.414,4456.1,0
41.75,1566.5,705.3,99.18,201.6,3.391,2135.1,0
57.95,1697.2,616.8,93.43,224.6,3.021,3000.4,0
56.01,1337.0,421.8,93.36,143.4,4.05,745.6,0
50.1,1820.9,380.8,87.75,157.1,0.305,3793.4,0
78.84,2105.7,601.2,,453.0,0.535,4451.8,0
54.73,1802.1,669.2,85.75,152.6,1.522,4768.6,0
26.14,1106.1,533.4,98.36,402.5,2.602,3290.4,0
57.95,1065.6,531.3,100.0,374.8,5.867,1925.5,1
77.4,1417.0,336.4,100.0,285.5,1.863,1329.6,0
69.54,1812.1,474.9,96.84,396.4,1.956,2514.4,0
54.21,1406.0,683.2,98.4,250.3,,1078.0,0
52.73,1138.2,341.1,85.57,242.5,5.458,1157.7,0
100.8,1614.4,434.6,91.53,397.3,,127.1,0
87.0,1404.3,496.0,94.05,372.0,3.951,4729.6,0
48.39,1624.5,309.6,96.08,195.4,5.399,932.3,0
56.12,1733.7,537.0,96.54,140.7,2.741,57.4,0
52.44,1538.2,467.7,100.0,51.2,3.914,1383.6,1
84.72,1836.6,439.3,91.24,367.0,5.495,207.7,0
70.78,1047.6,641.8,100.0,475.5,3.254,1689.1,0
72.19,1311.8,536.9,97.77,369.4,5.528,1651.4,0
78.42,1458.3,573.0,86.37,413.1,4.295,1900.4,0
45.68,1780.0,546.3,91.52,,0.21,3343.0,0
76.2,1520.4,473.9,89.06,481.5,5.51,1971.7,0
81.52,2204.4,540.3,96.36,94.8,5.252,3536.7,1
50.84,2566.2,423.0,100.0,77.2,0.403,4833.9,0
64.33,1360.5,642.1,99.63,109.8,1.526,400.3,0
72.92,1098.5,539.2,91.51,247.0,1.533,1437.5,0
56.19,1591.2,509.3,100.0,472.9,3.644,4354.3,0
65.04,2263.4,651.6,100.0,88.0,1.408,2362.7,0
61.97,1690.1,529.7,94.39,55.8,1.933,2547.7,1
70.19,1333.3,611.4,97.44,73.4,3.551,3241.2,1
53.23,1033.1,637.4,,,4.529,3771.5,0
70.95,1488.6,439.5,97.43,109.0,4.383,2944.5,1
67.74,1834.8,523.7,80.87,420.1,2.008,3410.9,0
95.01,2179.4,551.5,98.61,458.5,1.532,3246.3,0
95.99,1492.0,304.8,80.09,346.9,2.154,3129.5,0
63.88,1331.7,445.2,91.97,387.6,4.377,2463.7,0
54.24,1962.7,511.3,98.07,137.6,0.273,3838.9,0
23.35,1827.0,291.8,87.56,480.6,2.494,2470.2,0
53.51,1146.5,652.0,95.29,163.5,3.495,2791.9,0
61.22,1301.7,302.8,86.95,61.5,2.937,997.2,1
80.92,959.4,383.6,99.02,175.4,4.684,3495.7,0
59.63,2021.6,604.5,98.21,201.1,3.033,4975.3,0
76.2,1914.4,366.3,84.5,414.2,4.422,3104.8,1
50.65,1988.2,470.6,93.52,309.7,3.21,2596.1,0
