UDI,Product ID,Type,Cooling temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Lubricant pressure [bar],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Air temperature [K]
1268,M16127,M,137.0212353,309.6,1549,38.7,9.176900689,43,0,0,0,0,0,298.1
7735,L54914,L,326.0019125,312,1670,29.4,7.657674628,134,0,0,0,0,0,300.6
1900,L49079,L,316.8058878,307.5,1388,40,7.188764658,159,0,0,0,0,0,297.8
4659,L51838,L,206.6093339,311.2,1679,34.8,8.180585575,25,0,0,0,0,0,303.1
3006,L50185,L,366.1365254,309.9,1503,37.4,2.158770705,175,0,0,0,0,0,300.5
2735,H32148,H,234.3588839,309.2,1572,32.8,2.041608883,142,0,0,0,0,0,299.7
190,M15049,M,348.9785432,308.4,1539,,3.504223523,69,0,0,0,0,0,298.3
9168,M24027,M,357.0693792,308.7,1392,41.2,5.371717918,178,0,0,0,0,0,297.6
2748,L49927,L,217.747543,309.2,1616,,6.655410672,175,0,0,0,0,0,299.7
2048,L49227,L,337.5558699,309.2,1775,24.2,6.950590608,125,0,0,0,0,0,
7850,M22709,M,248.9213038,311.7,1374,47.9,8.156035119,222,1,0,0,0,0,300.3
2559,M17418,M,206.0167474,309,1881,23.9,4.837824953,137,0,0,0,0,0,299.2
9275,L56454,L,302.6505576,308.7,1428,54.9,3.193519176,45,0,0,0,0,0,298.2
8667,L55846,L,233.0175295,308.7,1407,42.5,5.080091505,145,0,0,0,0,,297.5
6397,L53576,L,373.9084436,309.6,1526,46.4,9.416455465,150,0,0,0,0,0,300
3386,L50565,L,289.9030885,310.7,1466,43.6,9.509105667,56,0,0,0,0,0,301.5
4556,L51735,L,141.9329812,310.6,1690,26.7,8.761506778,4,0,0,0,0,0,302.7
1185,L48364,L,279.2089104,308.5,1497,47.5,9.414575729,27,0,0,0,0,0,297.3
6421,L53600,L,367.7307089,309.9,1518,,4.359239435,0,0,0,0,0,0,300.3
5052,L52231,L,231.498548,313,1480,39.9,9.645523054,176,0,0,0,0,0,303.9
5312,H34725,H,319.4113935,312.9,1460,49.8,1.640808293,2,0,0,0,0,0,303.7
2434,L49613,L,131.8196671,308.3,1441,44,3.872161095,48,0,0,0,0,0,299
6950,M21809,M,197.6750596,311.2,1769,26.5,7.206133609,63,0,0,0,0,0,300.7
770,L47949,L,310.4574968,308,1343,44.5,6.037329371,15,0,0,0,0,0,296.9
1686,L48865,L,195.4026576,307.3,1824,26.3,2.837564223,5,0,0,0,0,0,297.9
8323,L55502,L,179.4234219,309.6,1364,44.9,1.178073205,106,0,0,0,0,0,298.7
5579,L52758,L,294.986091,312.2,1574,38.7,7.309309846,30,0,0,0,0,0,302.5
4427,L51606,L,259.2983927,310.3,1479,40.4,2.92446123,105,0,0,0,0,0,302.6
467,L47646,L,208.2012127,308.5,1550,41.5,7.046522871,125,0,0,0,0,0,297.2
6266,L53445,L,225.0812388,310.3,1383,46.6,5.642379498,19,0,0,0,0,0,300.8
5735,L52914,L,340.8216739,311.8,1369,,2.298279744,208,0,0,0,1,0,302.3
5192,L52371,L,351.072896,313.2,1416,46,6.99735799,128,0,0,0,0,0,304
5391,H34804,H,349.6434823,312.3,1483,47.2,1.694843231,223,0,0,0,0,0,302.8
861,H30274,H,265.742013,306.9,1541,32.6,5.860128971,33,0,0,0,0,0,296.1
7271,L54450,L,164.5382153,310.4,1808,25.8,3.812775675,35,0,0,0,0,0,300.2
2080,M16939,M,172.9245851,309.3,1523,,4.352728752,204,,0,0,0,0,
4225,L51404,L,191.0327353,310.7,1698,28.1,8.190492192,39,0,0,0,0,0,302
5653,L52832,L,112.9329633,311.8,1727,26.5,7.725042884,213,0,0,0,0,0,302.4
3841,L51020,L,374.9088631,311,1610,33.1,6.883868085,161,0,0,0,0,0,302.4
1297,L48476,L,390.3117802,309.9,1621,34.1,4.898989123,130,0,0,0,0,0,298.7
3192,M18051,M,242.8259545,309.2,1732,33.7,4.328396582,218,0,0,0,0,0,300.1
3291,L50470,L,327.4639587,310.2,1385,42.3,3.970191743,42,0,0,0,0,0,301.2
7249,L54428,L,389.2760945,310.1,1762,,6.9627948,202,0,0,0,0,0,300
7884,H37297,H,377.6901612,312.3,1446,45.4,9.837078419,86,0,0,0,0,0,300.7
3957,M18816,M,241.9397104,311.4,1500,40.2,2.44765919,30,,0,0,0,0,302.3
3855,L51034,L,148.9352161,311,1338,,2.434924713,194,0,0,1,1,0,302.4
3987,M18846,M,108.4975517,311.3,1577,29.8,6.015574917,112,0,0,0,0,0,302.2
7271,L54450,L,164.5382153,310.4,1808,25.8,3.812775675,35,0,0,0,0,0,300.2
6574,M21433,M,246.918685,310.6,1855,25.3,3.130579407,178,0,0,0,0,0,301.4
2688,L49867,L,143.6025959,309.4,1348,52.8,7.332763658,31,0,0,0,0,0,299.9
2442,L49621,L,194.6550858,308.5,1676,31,7.271912318,69,0,0,0,0,,299.1
2832,M17691,M,283.1503413,309.2,1490,47.9,3.604041636,163,0,0,0,0,0,300.3
4972,L52151,L,256.7344234,312.7,1838,27.8,7.074963385,181,0,0,0,0,0,303.8
8233,L55412,L,145.5122072,310.6,1326,49.7,1.836516171,78,0,0,0,0,0,299.1
9557,L56736,L,199.8965508,310.8,1374,48.3,2.885034729,154,0,0,0,0,0,299.5
8712,L55891,L,199.3053393,308.5,1733,28.7,1.026976118,50,0,0,0,0,0,297.1
2842,L50021,L,282.1797885,309.4,1705,29.4,3.275971521,190,0,0,0,0,0,300.3
634,L47813,L,110.5472718,310,1442,,2.673367188,110,0,0,0,0,0,298.3
5896,M20755,M,207.3941248,310.9,1460,46.7,9.10495317,166,0,0,0,0,0,301.2
2310,L49489,L,126.0938714,308.6,1611,31.4,4.161472686,161,0,0,0,0,0,299.1
4658,L51837,L,304.1132612,311.2,1628,35.2,5.20309483,23,0,0,0,0,0,303.1
9681,L56860,,308.7755812,310.1,1894,24.2,3.362966926,22,,0,0,0,0,299.1
9908,M24767,M,149.3748221,309.1,1487,43.2,3.381509639,206,0,0,0,0,0,298.6
792,L47971,L,364.0075414,307.9,1611,35.4,7.613158983,72,0,0,0,0,0,
7930,M22789,M,325.3355335,311.6,1669,29.2,3.896610746,200,,0,0,0,0,300.6
4906,L52085,L,211.6659957,312.4,1363,53.1,4.727098079,7,0,0,0,0,0,303.6
9560,L56739,L,126.1291803,310.9,1496,38.5,6.118587817,162,0,0,0,0,0,299.5
1029,L48208,L,142.8719357,307.4,1472,39.9,1.172075223,51,0,0,0,0,0,296.3
7565,M22424,M,317.6953192,311.2,1381,65.2,5.942497553,136,,0,1,0,0,300.3
2075,L49254,L,280.2803554,309.4,1602,31.5,3.748829348,193,0,0,0,0,0,299.5
8907,L56086,L,272.5370065,308.7,1592,34.4,8.420627209,158,0,0,0,0,0,297.3
7941,M22800,M,138.6722688,311.7,1532,,3.935733517,0,0,0,0,0,0,300.7
6948,M21807,M,382.3123844,311.3,1562,37.1,5.382072373,58,0,0,0,0,0,
3810,L50989,L,261.7218523,310.8,1350,56.6,8.354114648,76,0,0,0,0,0,302.2
7461,L54640,L,273.3656216,311.5,1445,41.6,2.353968309,81,0,0,0,0,0,300
6993,L54172,L,188.2820629,311,1596,36.9,2.148809219,174,0,0,0,0,0,300.7
8034,L55213,L,184.6430296,311.9,1485,38.8,7.952320158,9,0,0,0,0,0,300.7
5008,L52187,L,134.9091306,312.9,1442,,5.504853583,52,0,0,0,0,0,303.8
8754,M23613,M,350.1212316,308.6,1657,33.1,1.310437261,156,,0,0,0,0,297.4
9078,L56257,L,231.7287151,308.1,1762,26.1,7.936987037,154,0,0,0,0,0,297.3
3923,M18782,M,226.6855894,311.4,1757,29.5,1.143949718,151,0,0,0,0,0,302.6
9657,L56836,L,236.8921232,310.1,1623,33,8.478813651,210,0,0,0,0,0,299
1001,L48180,L,192.8745314,307.1,1654,29.6,4.773839493,188,0,0,0,0,0,296.3
3555,L50734,L,103.9967053,310.8,1525,43.2,4.337806893,62,0,0,0,0,,
5836,L53015,L,149.4050061,311.2,1668,30.1,8.424080774,18,0,0,0,0,0,301.3
836,M15695,M,289.4966011,307.4,1533,32.5,5.260697324,182,0,0,0,0,0,
3627,M18486,M,130.8715527,311.5,1360,53,6.871939083,36,0,0,0,0,0,302.2
7865,L55044,L,201.9829664,311.9,1330,59.5,5.919098981,33,0,0,0,0,0,300.5
8091,L55270,L,236.2098831,311.4,1910,23,6.425799906,153,0,0,0,0,0,300.1
9252,M24111,M,311.7516853,309.1,1651,28.8,8.79564527,186,0,0,0,0,0,298.2
478,H29891,H,158.138059,309,1468,41.4,8.380885945,156,0,0,0,0,0,
1608,L48787,,247.7660551,307.8,1412,48.3,6.435168027,27,0,0,0,0,0,297.8
893,L48072,L,113.1674559,306.1,1343,54.4,5.838021464,119,0,0,0,0,0,295.7
9056,H38469,H,357.9479704,308.4,1864,23.1,1.914809206,90,0,0,0,0,0,297.3
5315,L52494,L,143.8897282,312.8,1701,30.8,7.443430153,12,0,0,0,0,0,303.6
5776,L52955,L,343.3044156,311.1,1907,21.5,2.244833452,102,0,0,0,0,0,301.6
5040,H34453,H,181.9661578,313.3,1689,32.5,2.021634551,134,,0,0,0,0,304.1
3576,L50755,L,240.0328145,310.5,1567,,8.544540989,114,0,0,0,0,0,301.7
2314,M17173,M,318.7595126,308.8,1725,26.6,6.302771372,172,0,0,0,0,0,299.1
3436,L50615,L,296.9248792,310.5,1389,54.9,9.629303394,187,0,0,0,0,0,301.5
6887,M21746,M,164.3836,311.3,1465,43.2,9.048662246,113,0,0,0,0,0,300.8
683,H30096,H,132.1914555,309,1410,48.8,3.313999772,23,0,0,0,0,0,297.8
9819,M24678,M,152.1576787,309.4,1407,45.1,9.602017055,176,0,0,0,0,0,298.6
3845,L51024,L,243.2392586,311.1,1484,45.9,6.427575852,169,0,0,0,0,0,302.4
5216,M20075,M,199.0654176,312.7,1532,42.7,9.812874406,194,0,0,0,0,0,303.7
1925,L49104,L,172.8756968,307.7,1353,50.7,7.44105463,13,0,0,0,0,0,297.9
4840,H34253,H,246.129891,311.9,1402,,8.056990083,54,0,0,0,0,0,303.4
9353,L56532,L,325.2401585,308.7,1780,27.9,1.443104499,35,0,0,0,0,0,298.2
8620,H38033,H,322.0152797,308.6,1480,39.8,5.917714457,19,,0,0,0,0,297.6
8594,M23453,M,374.67431,308,1601,34.6,9.178884702,181,0,0,0,0,0,297.4
5430,L52609,L,365.7940102,312.4,1590,34.4,6.30524686,64,0,0,0,0,0,302.8
5106,L52285,L,155.8346861,313.4,1374,56.6,4.470332397,115,0,0,0,0,0,304.1
8548,M23407,M,320.795627,309.4,1666,24.3,4.692058938,68,0,0,0,0,0,298.4
5108,L52287,L,116.2916646,313.2,1540,44.4,4.414778461,119,0,0,0,0,0,303.9
9595,L56774,L,196.9687618,310.3,1727,28.7,5.639976184,43,0,0,0,0,0,299.1
4130,M18989,M,184.4596555,310.3,1666,32.7,6.703678627,19,0,0,0,0,0,301.8
4063,L51242,L,128.7405135,310.9,1446,44,9.827419331,64,0,0,0,0,0,302
1307,L48486,L,273.1636378,310,1487,41.4,6.613364353,152,0,0,0,0,0,298.8
2840,M17699,M,391.6088237,309.4,1362,42.1,7.236654437,182,0,0,0,0,0,300.4
8323,L55502,L,179.4234219,309.6,1364,44.9,1.178073205,106,0,0,0,0,0,298.7
6403,M21262,M,247.6995341,309.6,1584,,2.238773062,165,0,0,0,0,0,300.1
4053,M18912,,180.1246981,310.8,1563,39.2,3.464082168,39,0,0,0,0,0,301.9
3455,L50634,L,131.2877788,310.4,1918,21.8,7.563031444,9,0,0,0,0,0,301.5
3374,L50553,L,386.4869856,310.7,1568,35.2,2.908905313,23,0,0,0,0,0,301.4
3218,L50397,L,391.4473722,309.5,2025,21.4,7.804756316,64,0,0,0,0,0,300.6
9445,L56624,L,195.7439502,308.9,2136,15.9,3.815054816,78,0,0,0,0,0,298.1
5598,L52777,L,176.076774,312,1501,37,6.339466299,77,0,0,0,0,,302.7
9225,L56404,L,283.3045984,309,1450,46.8,9.787513333,118,0,0,0,0,0,297.9
664,L47843,L,204.1691788,308.9,1469,44,9.589092513,185,0,0,0,0,0,297.5
5385,M20244,M,257.7358292,312.4,1421,,6.739479007,206,0,0,0,0,0,302.9
8853,L56032,L,390.8254543,308.9,1575,39.9,9.161253906,12,0,0,0,0,0,297.7
4030,H33443,H,108.7003621,310.9,1679,29,8.617504326,222,0,0,0,0,0,302
5845,L53024,L,251.7412681,311.1,1462,37.1,8.269300442,41,0,0,0,0,0,301.4
5496,H34909,H,335.8265083,312.5,1357,55,6.611897362,12,,0,0,0,1,302.9
8963,L56142,L,361.136789,307.9,1628,30.2,3.841505439,80,0,0,0,0,0,297.3
9584,L56763,L,271.5012307,310.5,1281,59.8,8.672294814,15,0,0,0,0,0,299.3
831,L48010,L,153.355978,307.4,1631,35,7.482911393,168,0,0,0,0,0,296.6
1710,L48889,L,319.4267459,307.8,1749,26.1,5.23252035,66,,0,0,0,0,298.2
9923,H39336,H,113.9491471,308.8,1566,39.1,5.355973262,36,0,0,0,0,0,298.6
5069,M19928,M,300.2275315,313.3,1540,39,9.935196026,14,0,0,0,0,0,304.3
585,H29998,H,193.8837598,309.6,1419,48.2,1.350436418,215,0,0,0,0,0,297.6
8412,L55591,L,265.8206447,309.8,1496,37.7,4.522527137,134,0,0,0,0,0,298.6
9641,L56820,L,168.5325495,310.5,1514,36.1,8.173616479,169,0,0,0,0,0,299.4
2279,M17138,M,152.2164593,308.7,1459,35.6,4.685046211,87,,0,0,0,0,299.3
9505,L56684,L,347.0381739,310.3,1440,47,6.36764798,21,,0,0,0,0,299.2
9059,M23918,M,320.6545408,308.3,1326,57.2,5.851088758,100,0,0,0,0,0,297.2
4966,M19825,M,220.3334824,312.7,1364,49.3,2.120178811,167,,0,0,0,0,303.8
5120,L52299,L,254.0023938,313.6,1411,46,3.154664693,149,0,0,0,0,0,304.2
7548,L54727,L,307.7509793,311.4,1430,40.9,8.931307127,93,0,0,0,0,0,300.1
4719,L51898,,166.8146562,311.6,1337,56.8,1.385871483,187,0,1,0,0,0,303.3
7460,L54639,L,322.9613843,311.5,1591,32,4.56256734,79,0,0,0,0,0,300
296,M15155,M,108.0188815,308.6,1716,30.7,7.509160595,119,0,0,0,0,0,298.1
1082,L48261,L,236.3167616,307.8,1521,40.2,2.405830653,190,0,0,0,0,0,297
2462,M17321,M,217.5065168,308.6,1517,39.8,6.885945421,114,0,0,0,0,0,298.9
9263,M24122,M,171.2308217,309.1,1404,47,8.787303475,15,,0,0,0,0,298.3
191,L47370,L,256.6707212,308.4,1477,49.9,6.803617004,72,0,0,0,0,0,298.2
3222,L50401,L,120.1274623,309.6,1423,49.1,4.67014417,74,0,0,0,0,0,300.6
2528,L49707,L,268.547354,308.5,1450,,7.221241584,57,0,0,0,0,0,298.8
4927,L52106,L,148.0355015,312.3,1502,,3.648797343,69,0,0,0,0,0,303.4
4302,L51481,L,291.3780685,310.2,1471,,7.335362436,8,0,0,0,0,0,301.7
4199,M19058,M,135.3472001,311.1,1432,44.5,2.987457819,195,0,0,0,0,0,302.4
4528,M19387,M,370.5136775,310.5,1372,45.7,6.626056027,144,0,1,0,0,0,302.4
5405,H34818,H,343.1998979,312.5,1422,46.1,4.727522511,4,0,0,0,0,0,302.8
7303,L54482,L,380.1220414,310.5,1494,44.2,7.232987206,117,0,0,0,0,0,
7001,M21860,M,360.9965983,310.6,1463,45.5,4.115696363,196,0,0,0,0,0,300.6
4516,L51695,L,238.3478581,310.4,1415,48.2,4.243659013,117,0,0,0,0,0,302.5
4156,L51335,L,238.1546268,310.5,1370,44.4,5.418873139,85,0,1,0,0,0,302
6108,L53287,L,164.1478572,311,1438,49,8.77917938,61,0,0,0,0,0,300.9
3424,L50603,L,354.3066785,310.4,1496,35.2,9.395428202,153,0,0,0,0,0,301.4
4905,H34318,H,116.3832216,312.4,1480,50.7,2.427432602,2,0,0,0,0,0,303.6
2900,L50079,L,383.3730821,309.4,1410,40.6,7.34360651,99,0,0,0,0,0,300.6
9691,M24550,M,198.4686995,310,1520,35.6,6.937405361,48,0,0,0,0,0,298.9
2837,M17696,M,249.7168397,309.1,1458,44.3,2.728320378,175,0,0,0,0,0,300.3
6315,M21174,M,228.95204,310.4,1793,25,3.551873171,142,,0,0,0,0,301
6117,L53296,L,308.4920878,310.9,1453,43.9,3.270561742,84,0,0,0,0,0,300.8
3773,L50952,L,294.5195616,311.1,1448,44.8,4.086482005,195,0,0,0,0,0,302.4
4193,M19052,M,296.7154527,311,1463,43.1,4.79708782,181,0,0,0,0,0,302.5
6406,L53585,L,188.2175496,309.7,2151,17.5,3.179132735,173,,0,0,0,0,300.1
3574,L50753,L,269.5734351,310.6,1452,48.4,8.845282772,110,0,0,0,0,0,301.8
6570,M21429,M,116.8923644,310.7,1375,42,2.933243886,168,0,0,0,0,0,301.4
5550,H34963,H,267.7606107,311.9,1374,52.4,9.593035137,154,0,0,0,0,0,302.3
5650,M20509,M,282.1942103,311.9,1414,51.6,2.610997941,205,,0,0,0,0,302.5
1220,M16079,M,368.2975814,308.1,1357,41.8,2.643930326,127,,0,0,0,0,296.9
4479,L51658,L,127.7976883,310.2,1477,41.6,9.043000655,16,0,0,0,0,0,302.5
8415,L55594,L,291.0435465,309.8,1842,20.1,3.199565963,142,0,0,0,0,0,298.6
8438,L55617,L,153.7637428,309.8,1181,65.9,9.195612266,203,0,0,0,1,,298.7
9262,H38675,H,186.7915815,309,1470,38.4,5.353878915,10,0,0,0,0,0,298.3
1998,L49177,L,151.6499293,308.1,1672,41.3,5.444638038,0,0,0,0,0,0,298.3
1869,L49048,L,143.1913021,308,1361,56.9,8.994610557,81,0,0,0,0,0,298.3
7168,L54347,L,274.3256542,310.3,1362,60.3,3.442942295,206,0,0,0,1,0,300.3
5454,L52633,L,364.7254377,312.6,1451,42.1,9.330923593,125,0,0,0,0,0,303
6216,L53395,L,322.0435224,310.8,1521,41,6.813054141,99,,0,0,0,0,301.1
5543,L52722,L,261.264925,311.7,1400,41.6,1.47680125,136,0,0,0,0,0,302.3
6597,M21456,M,353.5927583,310.7,1454,39.4,7.729235864,17,0,0,0,0,0,301.5
4894,M19753,M,398.3753463,312.5,1448,44.3,1.894184361,195,0,0,0,0,0,303.8
8096,L55275,L,246.2083339,311.7,1493,48.3,1.131406179,167,0,0,0,0,0,300.2
3009,M17868,M,252.847435,309.7,1547,38,7.223400482,181,0,0,0,0,0,300.4
983,L48162,L,363.1250739,306.9,1516,39.1,1.037180971,138,0,0,0,0,0,296.2
9888,L57067,L,102.3575476,309.5,1368,44.7,3.156836803,147,0,0,0,0,0,298.8
5670,M20529,M,265.2310304,311.5,1479,39.5,3.725147431,36,0,0,0,0,0,302.2
2814,L49993,L,262.2547366,309.3,1887,22.6,3.808472606,120,0,0,0,0,0,300
7117,L54296,L,223.9459105,310.5,1601,33.2,4.651135103,77,0,0,0,0,0,301
321,H29734,H,141.3090953,308.4,1550,38.2,6.25552453,185,0,0,0,0,0,297.8
5705,L52884,L,119.1958559,311.8,1335,,3.290808147,135,0,0,0,0,0,302.5
8531,M23390,M,297.1709516,309.3,1615,31.8,9.580416485,23,0,0,0,0,0,298.5
828,L48007,L,294.6044925,307.3,1501,42.1,5.432357933,162,0,0,0,0,0,296.5
9257,L56436,L,168.6780612,309.1,1569,35.2,8.723928944,199,0,0,0,0,0,298.2
6354,M21213,M,106.0866385,309.6,1491,42,6.943718752,29,0,0,0,0,0,300
8326,M23185,M,205.8754981,309.5,1500,38.8,2.731720796,116,0,0,0,0,0,298.7
4530,M19389,M,181.4062358,310.4,1586,34.3,8.608822099,149,0,0,0,0,0,302.4
7253,H36666,H,374.1759954,310.4,1501,42.9,3.757683568,212,0,0,0,0,0,300.2
5988,L53167,L,114.6995861,310.8,1608,39.5,5.664446693,202,0,0,0,0,0,300.7
6627,L53806,L,224.1654876,310.6,1613,42.5,7.503480529,97,0,0,0,0,0,301.6
357,M15216,M,309.6750885,308.4,1398,48.9,5.717271173,63,0,0,0,0,0,297.6
4431,H33844,H,316.3757245,310.1,1688,30.4,8.051575769,115,0,0,0,0,0,
2766,M17625,M,284.4593559,309.4,1399,54.8,1.793685103,3,0,0,0,0,0,299.9
6677,L53856,L,158.8654053,310.7,1423,,9.708009782,222,0,0,0,0,0,301.5
9332,L56511,L,247.8587617,308.9,1496,37.9,3.496002126,194,0,0,0,0,0,298.4
9243,M24102,M,228.2644649,308.7,1269,60.9,2.416136268,163,0,0,0,0,0,298.2
2137,L49316,L,345.4857639,308.9,1588,41.5,7.824295622,150,0,0,0,0,0,299.2
2678,L49857,L,268.2767088,309.5,1495,39.6,2.401545139,10,0,0,0,0,0,299.8
9772,M24631,M,141.0103075,309.6,1424,50.4,4.428331202,32,0,0,0,0,0,298.7
6667,L53846,L,287.758966,310.4,1414,51.4,7.222251568,199,0,0,0,0,0,301.3
8868,L56047,L,200.9809811,308.9,1566,41.9,3.290868119,50,0,0,0,0,0,297.9
8683,M23542,M,399.6353418,308.5,1353,46.5,8.973750319,185,0,0,0,0,0,297.2
676,M15535,M,151.4349031,309.1,1424,45.5,6.075123117,2,0,0,0,0,0,297.8
7348,L54527,L,149.3886842,310.2,1627,36.6,5.481693099,17,0,0,0,0,0,299.6
1750,L48929,L,102.3630129,307.7,1576,,3.834191117,171,0,0,0,0,0,298.3
372,L47551,L,387.9005333,308.4,1604,38.1,7.556681978,106,,0,0,0,0,297.5
3074,L50253,L,320.4986537,309.1,1478,46.9,1.49297669,116,0,0,0,0,0,300.1
5567,L52746,L,270.2007809,312,1457,45.5,3.035331859,206,0,0,0,0,0,302.4
5584,L52763,L,115.4657722,312,1673,29.9,5.791643491,42,0,0,0,0,0,302.5
8796,L55975,L,290.7254373,308.4,1459,39.4,9.211322449,59,0,0,0,0,0,297.3
5155,L52334,,321.6950613,313.4,1568,37.6,2.028748745,25,0,0,0,0,0,304.2
1051,L48230,L,289.2867115,307.6,1671,28.8,1.630162756,108,0,0,0,0,0,296.6
1187,L48366,L,118.7009848,308.4,1417,47.8,6.423425877,31,0,0,0,0,0,297.3
2657,L49836,L,347.9769879,309.5,1349,51.3,5.144895303,176,0,0,0,0,0,299.9
6472,L53651,L,224.9313985,309.6,1523,38.5,2.49661365,124,0,0,0,0,0,300.4
8815,L55994,L,351.069685,308.4,1462,,1.143489128,102,0,0,0,0,0,297.2
1349,L48528,L,191.6517074,310.2,1363,45.5,6.062667016,28,0,0,0,0,0,298.7
3976,H33389,H,398.9482081,311.5,1540,43.7,8.306680593,81,0,0,0,0,0,302.4
9664,L56843,L,386.612862,310.1,1435,48.8,4.359801268,229,,0,0,1,0,299.1
5061,L52240,L,336.2415945,312.8,1542,42.7,7.718546009,198,0,0,0,0,0,
6371,L53550,,371.0011916,309.6,1321,,2.583199272,75,0,0,0,0,0,300.1
2781,M17640,M,312.5639513,309.6,1556,35.8,5.397082719,36,0,0,0,0,,300.2
154,L47333,L,226.3085169,308.2,1850,,4.314363822,194,0,0,0,0,0,298.4
2141,L49320,L,121.9193418,309,1419,46.6,8.406243252,158,0,0,0,0,0,299.3
3470,M18329,M,242.8962608,310.7,1429,47.9,9.130922383,53,0,0,0,0,0,301.8
5370,H34783,H,282.1582549,312.5,1507,37.9,4.767303567,163,0,0,0,0,0,303
9856,L57035,L,391.4779261,309.6,1516,,8.758614775,61,0,0,0,0,0,298.7
9244,L56423,L,233.0509488,308.8,1454,49,5.428495834,166,0,0,0,0,0,298.3
2800,L49979,L,197.9132991,309.6,1404,44.6,5.894250742,87,0,0,0,0,0,300.3
5092,L52271,L,187.7886362,313.2,1345,48.2,8.238115158,77,0,0,0,0,0,303.9
130,L47309,L,116.580659,308.5,1559,34.3,3.991814207,126,0,0,0,0,0,298.9
5225,L52404,L,151.0846277,313.2,1590,31.9,7.299163552,5,0,0,0,0,0,
356,L47535,L,304.9179005,308.3,1623,36.9,6.502382421,61,0,0,0,0,0,297.6
5869,L53048,L,159.3678916,311.1,1731,27.9,2.981199672,101,,0,0,0,0,
8569,L55748,L,347.9220102,308.6,1691,29.6,4.234536443,116,0,0,0,0,0,297.9
2982,H32395,H,209.6111317,309.4,1530,40.4,7.148929343,112,0,0,0,0,0,300.4
8749,L55928,L,116.7588812,308.5,1384,39.6,7.056214656,144,0,0,0,0,0,297.3
2637,L49816,L,303.6487453,309.6,1254,61.3,5.675325555,124,0,0,0,0,0,299.9
2468,M17327,M,274.9501132,308.6,1574,33.5,9.319334496,128,,0,0,0,0,298.9
8145,M23004,M,339.719579,311,1506,42.7,6.311568683,85,,0,0,0,0,
5351,M20210,M,248.753122,312.8,1622,35.1,4.103746975,107,0,0,0,0,0,303.4
143,M15002,M,115.6401081,308.4,1778,28.2,3.788476465,161,0,0,0,0,0,298.6
608,M15467,M,312.1932062,309.9,1565,33.9,2.559565251,40,0,0,0,0,0,298
5995,L53174,L,303.7517067,310.4,1608,,8.223330105,221,0,0,0,0,0,300.6
7757,L54936,L,173.9330264,311.8,1368,57.9,5.836263689,191,0,0,0,1,0,
5384,L52563,L,297.735366,312.3,1504,40.3,5.782736682,204,0,0,0,0,0,302.8
4008,L51187,L,324.7255061,311.2,1369,50.8,7.702562405,164,0,0,0,0,0,302.1
8764,L55943,L,293.5827415,308.8,1603,36.7,5.301657709,184,0,0,0,0,0,297.5
9947,L57126,L,104.9643781,307.9,1502,42,1.538443269,103,0,0,0,0,0,298.3
9209,L56388,L,142.1609584,308.9,1406,40.9,2.860836976,77,,0,0,0,0,298
4237,L51416,L,262.3370671,310.9,1604,,2.500677267,68,0,0,0,0,0,302.2
8773,L55952,L,329.6829711,308.6,1621,28.9,2.844828225,0,0,0,0,0,0,
2827,M17686,M,390.1947545,309.4,1612,33.1,2.91757774,150,0,0,0,0,0,300.3
5629,L52808,L,207.794473,312.1,1688,32,1.17828438,155,,0,0,0,0,
1929,L49108,L,340.4322654,307.8,1623,29.9,8.172237886,24,0,0,0,0,0,298
3665,M18524,M,226.6613085,311.7,1685,30.8,7.179613092,130,0,0,0,0,0,302.3
6973,L54152,,359.9272489,311,1377,49.9,7.246809391,124,0,0,0,0,0,300.7
6300,L53479,L,137.0551364,310.6,1385,49.2,7.197916889,105,0,0,0,0,0,301.2
9836,L57015,L,295.8013023,309.3,1545,36.9,1.979030745,3,0,0,0,0,0,298.4
9121,L56300,L,349.4295325,308.4,1525,38.7,9.630344429,62,0,0,0,0,0,
6174,L53353,L,274.7260364,310.7,1633,27.8,7.117097383,0,,0,0,0,0,
5513,L52692,L,175.3796237,312.2,1682,30.9,6.538947599,58,0,0,0,0,0,302.8
8391,M23250,M,209.4634057,309.8,1288,61.9,3.693284216,79,0,0,0,0,0,298.8
1525,L48704,L,214.2445713,309,1601,35.8,4.546791377,43,0,0,0,0,0,298.2
7081,L54260,L,281.2926374,310.4,1543,47.3,2.495276362,203,0,0,0,0,0,
7810,M22669,M,255.9579875,311.4,1537,35.4,1.020817362,120,0,0,0,0,0,300
9483,H38896,H,209.0404089,309.6,1309,57.4,4.612681266,185,0,0,0,0,0,298.8
3548,M18407,M,204.2198398,311,1467,48.1,3.954150437,43,0,0,0,0,0,301.9
8309,L55488,L,199.3288976,310.1,1401,45.3,2.215260934,67,0,0,0,0,0,298.7
9876,M24735,M,137.3028791,309.8,1363,50.6,1.282184973,115,0,0,0,0,0,298.9
5414,H34827,H,273.8577198,312.5,1527,36.4,1.594241159,26,0,0,0,0,0,302.7
6863,M21722,M,314.7470175,311.2,1384,49.4,5.712204127,48,0,0,0,0,0,301.1
1322,L48501,L,307.4297929,310.2,1362,53,8.698227655,185,0,0,0,0,0,298.9
8318,L55497,L,163.1263832,309.7,1667,30.4,7.464709171,92,0,0,0,0,0,298.7
